,Unnamed: 0,context,question,answerA,answerB,answerC,correct
153,153,Alex é dono de uma loja e observa cuidadosamente a contribuição de cada pessoa.,Porque é que a Alex fez isto?,contribuir para a comunidade local,Fecha a loja em breve.,Recompensar mais para os mais merecedores,C
154,154,Cameron estava a trabalhar para uma campanha e a tentar eleger um candidato.,Porque é que a Cameron fez isto?,Pesquise o candidato,Queria parar os adversários.,Queria ser honesto.,B
155,155,O Casey era um chef que preparava uma refeição para os clientes.,O que é que o Casey precisa de fazer antes disto?,Estar na televisão .,Seja um especialista.,Façam bem o trabalho deles.,B
156,156,A Riley poupou todo o dólar na esperança de poupar para um adiantamento para comprar uma casa.,Porque é que a Riley fez isto?,Fizeste isto para que ela tivesse um adiantamento,Fiz isto para comprar um carro novo.,Fiz isto para pagar os cartões de crédito.,A
157,157,O Cameron não estava a olhar e quase colocou a mão no fogão quando a Kendall puxou a mão do Cameron para trás.,O que vai acontecer com a Cameron?,Não te queimes.,Diz à Cameron para não fazer isso.,gritar com Cameron .,A
158,158,"O Remy ajudou o Sasha a mudar a vida deles, encontrando-lhes uma boa oportunidade de emprego.",O que é que o Remy vai querer fazer a seguir?,Ajudem o Sasha a ter sucesso .,Agradeça ao Remy pelo esforço deles.,Preparem-se para qualquer exigência que seja necessária para o novo emprego,A
159,159,A Tracy ensinou a Bailey a ser uma grande amiga para os outros.,Porque é que a Tracy fez isto?,ser um pária,Como um bom pai.,encaixar,B
160,160,Taylor afinava a guitarra de Sasha para que ela pudesse tocar para a multidão e seus fãs.,O que é que a Taylor precisa de fazer antes disto?,Apoia o Sasha.,precisava de ficar zangado com o Sasha.,precisava ser um fã de guitarras,A
161,161,O Austin lembrou-se do nome da Tracy depois de os ter conhecido numa festa de faculdade.,O que é que o Austin precisa de fazer antes disto?,Conheça a Tracy na escola.,ir a uma aula,Conheça a Tracy na festa.,C
162,162,A Taylor ficou melhor depois de fazer uma manicure.,Como descreveria a Taylor?,Muito descuidado .,Preocupada com a sua aparência,- Que bonito.,C
163,163,A Robin encontrou-se com o Jan para jantar assim que ele voltou à cidade.,O que vai o Jan querer fazer a seguir?,ir ao cinema,Escolhe um lugar para jantar.,Faça uma reserva para o jantar.,A
164,164,"O cão estava latindo com raiva e tinha colocado a família num canto, mas com uma vassoura na mão, Kendall manteve o cão afastado.",Porque é que a Kendall fez isto?,Queria proteger a família.,Tira o cão daqui .,distrair o cão,A
165,165,"Jan e as amigas se sentiam lindas com os vestidos novos, mas as crianças ainda se riam delas.",Como descreveria o Jan?,de alta autoestima,um salgueiro choroso,triste,C
166,166,"O Jesse queria um novo emprego, por isso, candidatou-se a empregos na indústria dela.",Porque é que o Jesse fez isto?,Diga à pessoa para arranjar um emprego.,Esperem por um telefonema .,Continuar a viver a sua velha vida,A
167,167,"O Carson estava a fazer barulho durante o ensaio, o Kai disse-lhe que tinha de ficar quieto durante o ensaio, senão não podia ficar.",O que vai o Kai querer fazer a seguir?,Desiste,Vai treinar .,Vai para casa.,B
168,168,A Riley pediu ajuda à irmã da Cameron e a Cameron disse que ambos ajudariam.,Como se sentiria Cameron?,Não conhece o pedido,Um bom amigo.,Não está disponível para ajudar,B
169,169,Cameron encolheu os ombros e Jan quando perguntado o que eles estavam fazendo.,O que vai o Jan querer fazer a seguir?,ser falador,Descobre,Falar sobre o que estão a fazer,B
170,170,"Apesar de serem colegas de trabalho, a Tracy mandava constantemente no Ash.",O que vai acontecer ao Ash?,Reclama-te da Tracy.,- Não . - Não .,Aprenda com a orientação da Tracy.,A
171,171,O Lee estava num avião e ia visitar a Robin.,Como descreveria o Lee?,Estou contente por ter vindo ver a Robin .,Alguém que gosta de voar.,Estou animado para visitar Robin .,C
172,172,O Kenall manda sobre todos os outros jogadores da equipa e eles decidiram desistir.,O que acontecerá aos Outros?,Procure outra equipa para se juntar,Peçam ao Kendall para treinar a nova equipa deles.,criticado,A
173,173,Alex pediu ao médico remédio depois que ficou sem os comprimidos para a alergia.,O que os Outros vão querer fazer a seguir?,evitar tomar medicamentos,Escreva-lhe uma receita .,desenvolver um novo medicamento,B
174,174,Cameron decidiu ir embora enquanto Riley os observava.,Como é que a Cameron se sentiria depois?,Felizes por terem escapado do Riley.,Infeliz por terem deixado a Riley tão cedo.,Aliviados por terem uma folga do Riley.,B
175,175,"Kai vestiu as roupas deles, apesar de nunca ter perguntado se não se importava.",Como descreveria o Kai?,Um livro aberto.,aberta e honesta,um pouco sombrio,C
176,176,A Skylar comprou cartões de agradecimento para dar à amiga deles no outro dia.,Como descreveria a Skylar?,Agradecido,Como alguém que sabe dos seus amigos,orgulhoso,A
177,177,A Jordan pagava sempre bem e generosamente aos seus empregados.,O que os empregados vão querer fazer a seguir?,Agradeço Jordan,Seja um bom chefe.,pedir uma promoção,A
178,178,A Tracy fez uma cirurgia no pescoço do Carson para ele se sentir melhor.,Como se sentiria Carson?,Desmoronando-se,Como uma ligação .,- Enfurecidos um com o outro.,B
179,179,O Austin tentou ajudar alguns clientes que estavam a ser muito mal-educados com ele.,Como se sentiriam os Outros?,inteligente,- É bom.,irritado,B
180,180,O Carson colocou a colher na boca da Taylor para ela poder comer.,O que é que o Carson precisa de fazer antes disto?,Traz um copo .,Sair da casa,Sente-se com a Taylor.,C
181,181,"Alex teve que ir à casa de banho, mas voltou logo depois de 5 minutos.",O que é que o Alex vai querer fazer a seguir?,Voltar ao que ela estava a fazer.,Vai para casa.,urinar,A
182,182,Jesse publicou fotos em jornais sobre a guerra.,O que vai acontecer ao Jesse?,Leia o diário .,Mostra as fotos.,ser promovido,B
183,183,"Depois de parar um carro, o Ash impediu que o carro se movesse.",Porque é que o Ash fez isto?,Acreditava que o condutor estava a acelerar,Veja a carta de condução.,Acreditava que o motorista comia,A
184,184,O Ash não tomou a decisão do Casey de deixar o emprego de ânimo leve.,Como descreveria o Ash?,especial,Ouvi,preocupado,C
185,185,"Este outono, Lee mudou-se de Minnesota para a Flórida para a faculdade bíblica.",O que é que o Lee vai querer fazer a seguir?,Visitar os amigos dele em Minnesota.,brincar na neve,ir à praia pela primeira vez,C
186,186,Jordan aceitou a opinião de Kai sobre o assunto que eles estavam discutindo.,O que vai o Kai querer fazer a seguir?,Pergunte ao Kai sobre outros assuntos .,tomar boas decisões,Encontrar mais coisas para concordar com Kai sobre,B
187,187,A Sydney estava a beijar a Cameron e decidiu afastar-se deles.,O que vai acontecer com a Sydney?,beija-me outra vez,desconfortável,sorriso,C
188,188,Sasha chegou apressado do trabalho para chegar a tempo para o encontro de jantar.,O que é que o Sasha precisa de fazer antes disto?,Esperando pacientemente,Faça uma caminhada lenta até ao restaurante,Apressa-se para sair do trabalho mais cedo,C
189,189,Kendall sabia muito mais do que os outros porque ela estudou muito todas as noites durante um ano.,Porque é que a Kendall fez isto?,inteligente,Continua a estudar todas as noites.,preguiçoso,A
190,190,A Kendall deixou a Jan em paz e a paragem do autocarro.,O que é que a Kendall vai querer fazer a seguir?,Fica zangado.,Explique,Vingança-te .,B
191,191,Tracy anotou a tese para uso e a administração aprovou para uso.,Como se sentiria a Tracy depois?,estava ansioso para compartilhá-lo com os amigos,Um estudante de pós-graduação,Estava cansado e queria dormir.,A
192,192,"Depois de se separarem nas redes sociais, a Sydney deixou a Quinn muito triste.",O que vai acontecer ao Quinn?,sorriso,Continuem .,chorar,C
193,193,"Carson perguntou-se onde tinha deixado o telemóvel, juntou as pistas e lembrou-se onde estava.",O que é que o Carson vai querer fazer a seguir?,Chame alguém.,Estava a sair de casa.,Guarda o telemóvel dele.,C
194,194,A Skylar vivia num arranha-céu e tinha de anunciar os convidados.,O que é que a Skylar precisa de fazer antes disto?,Precisava de falar com o porteiro.,Precisava de planear uma estadia,Organizar uma reunião,A
195,195,O Casey amava o cão e divertia-se com eles.,O que vai querer fazer o Casey a seguir?,Levar o cão ao parque,Deixa o cão fazer o que quer.,Deixe o cão em casa,A
196,196,"A Kai queria companhia, por isso decidiu levar a Robin para o banco.",O que é que o Kai precisa de fazer antes disto?,Põe sapatos.,Pegue as chaves do carro dela.,Volta para a cama.,A
197,197,A Addison mostrou ao Aubrey como subiram a escada.,O que vai acontecer com a Addison?,sobe a escada,Fizem más escolhas.,"- Sim , sim .",A
198,198,Lee achou que o Nordeste era muito frio e decidiu mudar-se para a Flórida.,Como descreveria o Lee?,feliz,Alguém que gosta de tempo frio.,Alguém que gosta do calor.,C
199,199,"Cameron havia machucado os sentimentos de seus amigos, mas, pedindo desculpas, ele corrigiu as coisas.",O que é que a Cameron vai querer fazer a seguir?,Esquece tudo o que aconteceu.,Lembra-te da lição,- Não .,B
200,200,A Taylor tornou a Tracy resistente à mudança porque as coisas não saíam bem sempre que a Taylor mudava as coisas.,O que é que a Tracy vai querer fazer a seguir?,Certifique-se que tudo permanece o mesmo,mau,expressar desgosto pela mudança,A
201,201,A Riley foi ao centro comercial com a Cameron fazer compras.,O que é que a Riley precisa de fazer antes disto?,conduzir para o shopping,Apanha o Cameron.,Ganhar algum dinheiro,B
202,202,Ash impediu que a porta se movesse para que os outros pudessem sair.,O que os Outros vão querer fazer a seguir?,Os outros vão seguir .,Precisava de trancar a porta.,precisava de colocar um tijolo ao lado da porta,A
203,203,Carson foi para a escola para que pudessem aprender.,Porque fez o Carson isto?,Interagir com os alunos,desenvolver uma amizade,desenvolver um romance,B
204,204,A Sydney deu um jantar na semana passada para dar as boas vindas à sua nova colega de trabalho.,Como descreveria Sydney?,muito confortável com os outros,encontrar um novo emprego,Ainda bem que ela recebeu o novo colega de trabalho.,A
205,205,Outros fizeram a pergunta da entrevista ao Casey.,O que os Outros vão querer fazer a seguir?,elaborar sobre isso,"Casey, cala-te.",Ouve o Casey.,C
206,206,A Sydney acabou com o Jesse depois de um tempo porque não tinham nada em comum.,O que vai acontecer ao Jesse?,Encontre alguém novo.,Obrigado Sydney .,Enganar a Sydney.,A
207,207,"A Riley arranjou um emprego no banco, por isso começaram uma festa.",Porque é que a Riley fez isto?,Responder,embebedar-se,assistir,B
208,208,A Carson queria mesmo comprar um brinquedo novo para doar ao abrigo de mulheres.,Como descreveria o Carson?,Uma mulher que se importa com brinquedos.,Um bom amigo para o abrigo.,Um bom fornecedor de presentes,B
209,209,Quinn fez um teste na classe deles e teve uma nota muito ruim porque não estudaram muito.,Como descreveria o Quinn?,culpado,preguiçoso,arrependido,B
210,210,"Carson escondeu a identidade da Taylor, mas desfocou o rosto e editou a voz.",O que é que a Taylor vai querer fazer a seguir?,revelar a sua identidade,Confia no Carson .,Esconde-te,C
211,211,O Lee guardou o telemóvel do Remy na gaveta durante o exame final de matemática.,O que vai acontecer ao Lee?,Dispensa a turma e deseja-lhes um bom dia.,nervoso,Devolvam ao Remy o teste no final da aula.,B
212,212,"A água da torneira na Jordânia é geralmente segura para beber, mas para uma viagem curta é melhor ficar com água engarrafada. Isso está prontamente disponível, mas verifique se o selo não foi quebrado.",O que é que a Jordan precisa de fazer antes disto?,uma das principais causas de mordidas de cobra dentro do seu alcance,"Há 37 espécies de cobras, das quais 6 ou 7 são venenosas, dependendo da fonte.",baseado em elementos árabes e islâmicos com influência ocidental significativa,A
213,213,A Sasha teve uma boa pontuação no teste de matemática.,Como é que o Sasha se sentiria depois?,aborrecido,Inteligente,estudioso,B
214,214,A Bailey ganhou a vida a organizar casas de acolhimento.,O que é que a Taylor vai querer fazer a seguir?,Continuem a organizar a casa da Bailey.,Vamos para a casa da Bailey.,Ajudá-los a organizarem-se.,C
215,215,Lee olhou para Kendall como aquela mulher e rapidamente se moveu para lhe pedir para dançar.,O que vai acontecer com a Kendall?,Ela vai gostar dele .,- Não. - Não.,recusei a oferta do Lee para dançarmos juntos.,A
216,216,Ash visitou um amigo que se mudou para a cidade próxima para a faculdade.,O que é que o Ash vai querer fazer a seguir?,Queria falar contigo.,Não saias de casa,Veja a cidade.,A
217,217,"O Kai precisava de dormir para a saúde, mas o Kai continuou a brincar.",Porque é que o Remy fez isto?,Jogar jogos em vez de Kai.,Faça o Kai dormir o suficiente .,Traz os cobertores .,B
218,218,A Aubrey viu todos os episódios do seu programa de televisão favorito.,Como descreveria o Aubrey?,Leal ao espectáculo.,Estou feliz por ver cada episódio.,muito satisfeito,A
219,219,Addison disse a outros que precisavam de ajuda com o projeto para a aula de matemática.,Como se sentiriam os Outros?,Muito útil.,Muito triste.,muito zangado,A
220,220,A Alex disse à filha da Bailey que ela era gira e eles apaixonaram-se por elas.,Porque é que a Alex fez isto?,ver se a filha do Alex sentiu o frio,confessam os seus sentimentos à filha do Alex,Responda-lhes.,B
221,221,Jordan derramou o café em toda a secretária que estava coberta de papelada.,Como se sentiria Jordan depois disso?,Envergonhado por ser desajeitado.,Envergonhado por ser ágil.,Furioso e a arquivar a papelada .,A
222,222,O Kai também gostava de comer pizza ao jantar o tempo todo.,O que vai o Kai querer fazer a seguir?,Lave as mãos.,comer pizza para o pequeno almoço,Vai buscar uma pizza .,C
223,223,A Skylar disse à Robin que podia tocar se fosse simpática com os outros.,O que vai acontecer à Skylar?,ser gentil com os outros,Desiste do jogo.,Jogar pelas regras.,A
224,224,Addison falou no telefone enquanto o professor estava dando a palestra e foi repreendido pelo comportamento deles.,O que é que a Addison vai querer fazer a seguir?,Fala mais alto no futuro.,Peço desculpa ao professor.,Faça uma chamada no telemóvel deles,B
225,225,A Aubrey fez a apresentação do projeto na frente da turma e do professor.,Como descreveria o Aubrey?,- Está bem.,Esperançoso por boas notas,a cumprir a sua missão,B
226,226,"A Addison era a gerente que o Aubrey queria ser, e o Aubrey trabalhou no progresso da Addison.",Como descreveria o Aubrey?,abusivo,Um duplo,sinistro,B
227,227,A Addison viu que o hambúrguer custava 5 dólares e decidiu comprá-lo.,Porque é que a Addison fez isto?,Come o hambúrguer.,- Vamos comer ketchup.,Experimente um hambúrguer caro .,A
228,228,Remy apresentou a Skylar a aparência de amizade para se aproximar do namorado de Skylar.,Como descreveria o Remy?,Um covil de duas faces sem moral.,pessoa de alto padrão moral,Acredita na lealdade e na fidelidade,A
